OTU,Kingdom,Phylum,Class ,Order,Family,Genus,Species
Otu0125,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0126,Archaea(100),Miscellaneous_Crenarchaeotic_Group(100),Miscellaneous_Crenarchaeotic_Group_unclassified(100),Miscellaneous_Crenarchaeotic_Group_unclassified(100),Miscellaneous_Crenarchaeotic_Group_unclassified(100),Miscellaneous_Crenarchaeotic_Group_unclassified(100),
Otu0127,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0128,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0129,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0130,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0131,Archaea(100),Euryarchaeota(100),Euryarchaeota_unclassified(100),Euryarchaeota_unclassified(100),Euryarchaeota_unclassified(100),Euryarchaeota_unclassified(100),
Otu0132,Archaea(100),Miscellaneous_Crenarchaeotic_Group(100),Miscellaneous_Crenarchaeotic_Group_unclassified(100),Miscellaneous_Crenarchaeotic_Group_unclassified(100),Miscellaneous_Crenarchaeotic_Group_unclassified(100),Miscellaneous_Crenarchaeotic_Group_unclassified(100),
Otu0133,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0134,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0135,Archaea(100),Thaumarchaeota(100),Marine_Benthic_Group_B(100),Marine_Benthic_Group_B_unclassified(100),Marine_Benthic_Group_B_unclassified(100),Marine_Benthic_Group_B_unclassified(100),
Otu0136,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0137,Archaea(100),Euryarchaeota(100),Methanomicrobia(100),Methanomicrobiales(100),Methanoregulaceae(100),Methanolinea(100),
Otu0138,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0139,Archaea(100),Thaumarchaeota(100),Marine_Group_I(100),Unknown_Order(100),Unknown_Family(100),Candidatus_Nitrosoarchaeum(100),
Otu0140,Archaea(100),Crenarchaeota(100),Thermoprotei(100),Terrestrial_Miscellaneous_Gp(TMCG)(100),Terrestrial_Miscellaneous_Gp(TMCG)_unclassified(100),Terrestrial_Miscellaneous_Gp(TMCG)_unclassified(100),
Otu0141,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0142,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0143,Archaea(100),Euryarchaeota(100),Methanomicrobia(100),Methanomicrobiales(100),Methanoregulaceae(99),Methanolinea(96),
Otu0144,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0145,Archaea(100),Euryarchaeota(100),Methanomicrobia(100),Methanomicrobiales(100),Methanomicrobiales_unclassified(82),Methanomicrobiales_unclassified(82),
Otu0146,Archaea(100),Thaumarchaeota(100),Group_C3(100),Group_C3_unclassified(100),Group_C3_unclassified(100),Group_C3_unclassified(100),
Otu0147,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0148,Archaea(100),Thaumarchaeota(100),Marine_Benthic_Group_B(100),Marine_Benthic_Group_B_unclassified(100),Marine_Benthic_Group_B_unclassified(100),Marine_Benthic_Group_B_unclassified(100),
Otu0149,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0150,Archaea(100),Euryarchaeota(100),Thermoplasmata(100),Thermoplasmatales(100),CCA47(100),CCA47_unclassified(100),
Otu0151,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0152,Archaea(100),Euryarchaeota(100),Methanomicrobia(100),Methanomicrobiales(100),Methanospirillaceae(100),Methanospirillum(100),
Otu0153,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0154,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0155,Archaea(100),Euryarchaeota(100),Methanomicrobia(100),Methanosarcinales(100),Methanosaetaceae(100),Methanosaeta(100),
Otu0156,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0157,Archaea(100),Euryarchaeota(100),Thermoplasmata(100),Thermoplasmatales(100),Thermoplasmatales_unclassified(100),Thermoplasmatales_unclassified(100),
Otu0158,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0159,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0160,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0161,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0162,Archaea(100),Euryarchaeota(100),Methanomicrobia(100),Methanomicrobiales(100),Methanospirillaceae(100),Methanospirillum(100),
Otu0163,Archaea(100),Euryarchaeota(100),Methanomicrobia(100),Methanocellales(100),Methanocellaceae(100),Rice_Cluster_I(100),
Otu0164,Archaea(100),Euryarchaeota(100),Thermoplasmata(100),Thermoplasmatales(100),Thermoplasmatales_unclassified(100),Thermoplasmatales_unclassified(100),
Otu0165,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0166,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0167,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0168,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0169,Archaea(100),Euryarchaeota(100),Thermoplasmata(100),Thermoplasmatales(100),Terrestrial_Miscellaneous_Gp(TMEG)(100),Terrestrial_Miscellaneous_Gp(TMEG)_unclassified(100),
Otu0170,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0171,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0172,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0173,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0174,Archaea(100),Thaumarchaeota(100),Soil_Crenarchaeotic_Group(SCG)(100),Soil_Crenarchaeotic_Group(SCG)_unclassified(100),Soil_Crenarchaeotic_Group(SCG)_unclassified(100),Soil_Crenarchaeotic_Group(SCG)_unclassified(100),
Otu0175,Archaea(100),Thaumarchaeota(100),Marine_Benthic_Group_B(100),Marine_Benthic_Group_B_unclassified(100),Marine_Benthic_Group_B_unclassified(100),Marine_Benthic_Group_B_unclassified(100),
Otu0176,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0177,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0178,Archaea(100),Thaumarchaeota(100),Marine_Benthic_Group_B(100),Marine_Benthic_Group_B_unclassified(100),Marine_Benthic_Group_B_unclassified(100),Marine_Benthic_Group_B_unclassified(100),
Otu0179,Archaea(100),Euryarchaeota(100),Thermoplasmata(100),Thermoplasmatales(100),Terrestrial_Miscellaneous_Gp(TMEG)(100),Terrestrial_Miscellaneous_Gp(TMEG)_unclassified(100),
Otu0180,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0181,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0182,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0183,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0184,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0185,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0186,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0187,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0188,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0189,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0190,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0191,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0192,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0193,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0194,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0195,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0196,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0197,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0198,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0199,Archaea(100),Thaumarchaeota(100),Group_C3(100),Group_C3_unclassified(100),Group_C3_unclassified(100),Group_C3_unclassified(100),
Otu0200,Archaea(100),Euryarchaeota(100),Methanobacteria(100),Methanobacteriales(100),Methanobacteriaceae(100),Methanobacterium(100),
Otu0201,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0202,Archaea(100),Thaumarchaeota(100),Soil_Crenarchaeotic_Group(SCG)(100),Soil_Crenarchaeotic_Group(SCG)_unclassified(100),Soil_Crenarchaeotic_Group(SCG)_unclassified(100),Soil_Crenarchaeotic_Group(SCG)_unclassified(100),
Otu0203,Archaea(100),Aenigmarchaeota(100),Aenigmarchaeota_Incertae_Sedis(100),Unknown_Order(100),Unknown_Family(100),Candidatus_Aenigmarchaeum(100),
Otu0204,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0205,Archaea(100),Euryarchaeota(100),Thermoplasmata(100),South_African_Goldmine_Gp(SAGMEG)(100),South_African_Goldmine_Gp(SAGMEG)_unclassified(100),South_African_Goldmine_Gp(SAGMEG)_unclassified(100),
Otu0206,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0207,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0208,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0209,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0210,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0211,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0212,Archaea(100),Euryarchaeota(100),Thermoplasmata(100),Thermoplasmatales(100),Terrestrial_Miscellaneous_Gp(TMEG)(100),Terrestrial_Miscellaneous_Gp(TMEG)_unclassified(100),
Otu0213,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0214,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0215,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0216,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0217,Archaea(100),Euryarchaeota(100),Methanomicrobia(100),Methanosarcinales(100),Methanosarcinaceae(100),Methanomethylovorans(100),
Otu0218,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0219,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0220,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0221,Archaea(100),Miscellaneous_Crenarchaeotic_Group(100),Miscellaneous_Crenarchaeotic_Group_unclassified(100),Miscellaneous_Crenarchaeotic_Group_unclassified(100),Miscellaneous_Crenarchaeotic_Group_unclassified(100),Miscellaneous_Crenarchaeotic_Group_unclassified(100),
Otu0222,Archaea(100),Thaumarchaeota(100),Soil_Crenarchaeotic_Group(SCG)(100),Soil_Crenarchaeotic_Group(SCG)_unclassified(100),Soil_Crenarchaeotic_Group(SCG)_unclassified(100),Soil_Crenarchaeotic_Group(SCG)_unclassified(100),
Otu0223,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0224,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0225,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0226,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0227,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0228,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0229,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0230,Archaea(100),Euryarchaeota(100),Thermoplasmata(100),Thermoplasmatales(100),CCA47(98),CCA47_unclassified(98),
Otu0231,Archaea(100),Thaumarchaeota(100),Soil_Crenarchaeotic_Group(SCG)(100),Unknown_Order(100),Unknown_Family(100),Candidatus_Nitrososphaera(100),
Otu0232,Archaea(100),Thaumarchaeota(100),Marine_Benthic_Group_B(100),Marine_Benthic_Group_B_unclassified(100),Marine_Benthic_Group_B_unclassified(100),Marine_Benthic_Group_B_unclassified(100),
Otu0233,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0234,Archaea(100),Euryarchaeota(100),Methanobacteria(100),Methanobacteriales(100),Methanobacteriaceae(100),Methanobacterium(100),
Otu0235,Archaea(100),Euryarchaeota(100),Thermoplasmata(100),Thermoplasmatales(100),Terrestrial_Miscellaneous_Gp(TMEG)(100),Terrestrial_Miscellaneous_Gp(TMEG)_unclassified(100),
Otu0236,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0237,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0238,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0239,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
Otu0240,Archaea(100),Woesearchaeota_(DHVEG-6)(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),Woesearchaeota_(DHVEG-6)_unclassified(100),
Otu0241,Archaea(100),Euryarchaeota(100),Methanobacteria(100),Methanobacteriales(100),Methanobacteriaceae(100),Methanobacterium(100),
Otu0242,Archaea(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),Archaea_unclassified(100),
